collectorNumber,name_fr,faction,rarity,type,handCost,reserveCost,forestPower,mountainPower,waterPower,landmarksSize,reserveSize,abilities_fr,supportAbility_fr,id,imagePath
BTG-099-C-FR,Champignon Éternueur,Muna,Commun,Personnage,2,2,1,1,1,,,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)",,ALT_COREKS_B_MU_08_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_MU_08/JPG/fr_FR/b68d5cfd6127017e5da7984b6d8d8f86.jpg
BTG-099-R-FR,Champignon Éternueur,Muna,Rare,Personnage,2,2,1,1,1,,,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  #À Midi — Je gagne 1 boost[].# (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_CORE_B_MU_08_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_08/JPG/fr_FR/35b79f901c92ee6b7e089a9cd78637d0.jpg
BTG-099-R-FR,Champignon Éternueur,Muna,Rare,Personnage,2,2,1,1,1,,,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  #À Midi — Je gagne 1 boost[].# (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_COREKS_B_MU_08_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_MU_08/JPG/fr_FR/efba7316814c06437dbce9f8f7832745.jpg
BTG-099-F-FR,Champignon Éternueur,Yzmir,Rare,Personnage,2,2,1,1,1,,,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  #À Midi — Je gagne 1 boost.#",,ALT_COREKS_B_MU_08_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_COREKS_B_MU_08/JPG/fr_FR/9942def18847f0084ca45cdf49fc9bf4.jpg
BTG-099-F-FR,Champignon Éternueur,Yzmir,Rare,Personnage,2,2,1,1,1,,,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  #À Midi — Je gagne 1 boost.#",,ALT_CORE_B_MU_08_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_08/JPG/fr_FR/839b70c4db226de861d114ef9be3e54a.jpg
BTG-100-C-FR,Marchand Muna,Muna,Commun,Personnage,2,3,3,2,0,,,{R} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_COREKS_B_MU_23_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_23/JPG/fr_FR/bd5bea02629433ba42df788303428824.jpg
BTG-100-C-FR,Marchand Muna,Muna,Commun,Personnage,2,3,3,2,0,,,{R} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_CORE_B_MU_23_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_23/JPG/fr_FR/2e04bd94a172a0f54f0edc7b3490e3fa.jpg
BTG-100-R-FR,Marchand Muna,Muna,Rare,Personnage,2,#2#,3,2,0,,,{R} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_CORE_B_MU_23_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_23/JPG/fr_FR/387c1ac2829040144bbe9b4b5e29ca95.jpg
BTG-100-R-FR,Marchand Muna,Muna,Rare,Personnage,2,#2#,3,2,0,,,{R} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_COREKS_B_MU_23_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_23/JPG/fr_FR/3ff717654808b383eedaea793ecf2ef9.jpg
BTG-100-F-FR,Marchand Muna,Axiom,Rare,Personnage,2,3,3,2,0,,,{R} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_COREKS_B_MU_23_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_23/JPG/fr_FR/37f02e998cf7d36e173cbbb0018206e5.jpg
BTG-100-F-FR,Marchand Muna,Axiom,Rare,Personnage,2,3,3,2,0,,,{R} [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_CORE_B_MU_23_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_23/JPG/fr_FR/33e5a4f5de155a33a4693b7a7b53cac2.jpg
BTG-101-C-FR,Inari,Muna,Commun,Personnage,3,2,3,1,3,,,,,ALT_COREKS_B_MU_11_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_11/JPG/fr_FR/27d3bc728d2e3e2bafd6e53eafe46baa.jpg
BTG-101-C-FR,Inari,Muna,Commun,Personnage,3,2,3,1,3,,,,,ALT_CORE_B_MU_11_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_11/JPG/fr_FR/90dc91e5e1934bbe73281b1871c7f673.jpg
BTG-101-R-FR,Inari,Muna,Rare,Personnage,3,2,3,1,3,,,#À Midi — Piochez une carte.#,,ALT_CORE_B_MU_11_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_11/JPG/fr_FR/e0ab75f6e937e6ce43f792db0f1664a7.jpg
BTG-101-R-FR,Inari,Muna,Rare,Personnage,3,2,3,1,3,,,#À Midi — Piochez une carte.#,,ALT_COREKS_B_MU_11_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_11/JPG/fr_FR/924b48a8acfc60cc8089a98cea957962.jpg
BTG-101-F-FR,Inari,Axiom,Rare,Personnage,3,2,3,#3#,3,,,,#{D} : Activez les capacités {j} d'un Permanent ciblé que vous contrôlez.# (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_MU_11_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_11/JPG/fr_FR/acdc049c607798d5ef917bf528117634.jpg
BTG-101-F-FR,Inari,Axiom,Rare,Personnage,3,2,3,#3#,3,,,,#{D} : Activez les capacités {j} d'un Permanent ciblé que vous contrôlez.# (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_MU_11_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_11/JPG/fr_FR/9e6e0035918e3030f0a44001a0cd4f53.jpg
BTG-102-C-FR,Druide Muna,Muna,Commun,Personnage,3,2,3,2,2,,,,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_MU_13_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_13/JPG/fr_FR/cb4d09af94e7338921ce849f6d99f937.jpg
BTG-102-C-FR,Druide Muna,Muna,Commun,Personnage,3,2,3,2,2,,,,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_MU_13_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_13/JPG/fr_FR/4669ca3008ce5b87ec5b354a8e7b89ec.jpg
BTG-102-R-FR,Druide Muna,Muna,Rare,Personnage,3,2,#2#,#1#,#1#,,,#{H} Jusqu'à une Plante ciblée gagne 2 boosts.#,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_MU_13_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_13/JPG/fr_FR/ddc2b5c142e31e0f8d6344a44b71093b.jpg
BTG-102-R-FR,Druide Muna,Muna,Rare,Personnage,3,2,#2#,#1#,#1#,,,#{H} Jusqu'à une Plante ciblée gagne 2 boosts.#,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_MU_13_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_13/JPG/fr_FR/e90f7183bf17272b1b0bf5e2a8529a82.jpg
BTG-102-F-FR,Druide Muna,Axiom,Rare,Personnage,3,2,3,2,2,,,,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_MU_13_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_13/JPG/fr_FR/88982808df07a4726940afa281567a64.jpg
BTG-102-F-FR,Druide Muna,Axiom,Rare,Personnage,3,2,3,2,2,,,,{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_MU_13_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_13/JPG/fr_FR/471718972ef8e11bb4a3f52d68933f8e.jpg
BTG-103-C-FR,Aloe Vera,Muna,Commun,Personnage,3,3,2,2,4,,,À Midi — [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_COREKS_B_MU_16_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_16/JPG/fr_FR/de1e540740494b2115d39c671fcdd779.jpg
BTG-103-C-FR,Aloe Vera,Muna,Commun,Personnage,3,3,2,2,4,,,À Midi — [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),,ALT_CORE_B_MU_16_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_16/JPG/fr_FR/b94f76e3a0c1439844f3e10781737a05.jpg
BTG-103-R-FR,Aloe Vera,Muna,Rare,Personnage,3,3,2,2,4,,,"#{J} Vous pouvez payer {1} pour que je gagne [[Ancré]].# (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.)",,ALT_COREKS_B_MU_16_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_16/JPG/fr_FR/91222b8bf1a4f74dde5d028487c67521.jpg
BTG-103-R-FR,Aloe Vera,Muna,Rare,Personnage,3,3,2,2,4,,,"#{J} Vous pouvez payer {1} pour que je gagne [[Ancré]].# (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.)",,ALT_CORE_B_MU_16_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_16/JPG/fr_FR/a1fbd2b8b530bf109ccecdfa75bb8066.jpg
BTG-103-F-FR,Aloe Vera,Lyra,Rare,Personnage,3,3,2,2,4,,,"#{J} Vous pouvez payer {1} pour que je gagne [[Ancré]].# (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.)",,ALT_COREKS_B_MU_16_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_16/JPG/fr_FR/cd917dcd9d2c55206e89ce58fcba89f7.jpg
BTG-103-F-FR,Aloe Vera,Lyra,Rare,Personnage,3,3,2,2,4,,,"#{J} Vous pouvez payer {1} pour que je gagne [[Ancré]].# (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — [Ravitaillez]. (Mettez la première carte de votre deck en Réserve.)",,ALT_CORE_B_MU_16_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_16/JPG/fr_FR/d4375ffda6f25b94314a2ec6f9549610.jpg
BTG-104-C-FR,Fille d'Yggdrasil,Muna,Commun,Personnage,3,3,5,5,3,,,{H} L'adversaire ciblé pioche une carte.,,ALT_CORE_B_MU_12_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_12/JPG/fr_FR/faed582f5fa5e651542ddb82cbbca5a9.jpg
BTG-104-C-FR,Fille d'Yggdrasil,Muna,Commun,Personnage,3,3,5,5,3,,,{H} L'adversaire ciblé pioche une carte.,,ALT_COREKS_B_MU_12_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_12/JPG/fr_FR/07437b9d31cdbff9ec004bd682fa8141.jpg
BTG-104-R-FR,Fille d'Yggdrasil,Muna,Rare,Personnage,3,3,5,5,3,,,{H} #Chaque joueur# pioche une carte.,,ALT_COREKS_B_MU_12_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_12/JPG/fr_FR/61b66c5da2ab0f9b41a99eec3e70c6f4.jpg
BTG-104-R-FR,Fille d'Yggdrasil,Muna,Rare,Personnage,3,3,5,5,3,,,{H} #Chaque joueur# pioche une carte.,,ALT_CORE_B_MU_12_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_12/JPG/fr_FR/c3c5a3b27eef07f1d1135cadaabe7999.jpg
BTG-104-F-FR,Fille d'Yggdrasil,Axiom,Rare,Personnage,3,3,5,5,3,,,{H} L'adversaire ciblé pioche une carte.,,ALT_COREKS_B_MU_12_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_12/JPG/fr_FR/0eb1da417931e7e67fcb4935a92af5bd.jpg
BTG-104-F-FR,Fille d'Yggdrasil,Axiom,Rare,Personnage,3,3,5,5,3,,,{H} L'adversaire ciblé pioche une carte.,,ALT_CORE_B_MU_12_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_12/JPG/fr_FR/97d762c1747f6e164fd531c52549dbe7.jpg
BTG-105-C-FR,Dracaena,Muna,Commun,Personnage,3,3,0,2,2,,,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — Je gagne 1 boost.",,ALT_COREKS_B_MU_15_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_15/JPG/fr_FR/71d22f6dd9f9b39a75410122ebc30809.jpg
BTG-105-C-FR,Dracaena,Muna,Commun,Personnage,3,3,0,2,2,,,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — Je gagne 1 boost.",,ALT_CORE_B_MU_15_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_15/JPG/fr_FR/181be5dbfb1c882337072756f475817b.jpg
BTG-105-R-FR,Dracaena,Muna,Rare,Personnage,3,3,0,#1#,#1#,,,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — Je gagne #2 boosts#.",,ALT_CORE_B_MU_15_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_15/JPG/fr_FR/0261f59d4fc94c22ba2d1159c687027b.jpg
BTG-105-R-FR,Dracaena,Muna,Rare,Personnage,3,3,0,#1#,#1#,,,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — Je gagne #2 boosts#.",,ALT_COREKS_B_MU_15_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_15/JPG/fr_FR/9fa3bd201848f0728ce7e1845ff57afa.jpg
BTG-105-F-FR,Dracaena,Bravos,Rare,Personnage,3,3,0,2,2,,,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — Je gagne 1 boost.",,ALT_COREKS_B_MU_15_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_15/JPG/fr_FR/027a35518d10894df6a1eb57af6a6776.jpg
BTG-105-F-FR,Dracaena,Bravos,Rare,Personnage,3,3,0,2,2,,,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)  À Midi — Je gagne 1 boost.",,ALT_CORE_B_MU_15_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_15/JPG/fr_FR/7b7d88aa21046ee68d0fd4f72836865f.jpg
BTG-106-C-FR,"Yong-Su, Tisserand Verdoyant",Muna,Commun,Personnage,3,3,3,3,3,,,"{J} Si vous contrôlez au moins deux Plantes, je gagne 2 boosts[]. (Les cartes en Réserve ne sont pas contrôlées. Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_COREKS_B_MU_10_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_10/JPG/fr_FR/819578cfff8e2544f9ab034feacea497.jpg
BTG-106-C-FR,"Yong-Su, Tisserand Verdoyant",Muna,Commun,Personnage,3,3,3,3,3,,,"{J} Si vous contrôlez au moins deux Plantes, je gagne 2 boosts[]. (Les cartes en Réserve ne sont pas contrôlées. Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_CORE_B_MU_10_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_10/JPG/fr_FR/e0e1a61ec6717968310bd84b1858d574.jpg
BTG-106-R-FR,"Yong-Su, Tisserand Verdoyant",Muna,Rare,Personnage,#2#,#2#,#2#,#2#,#2#,,,"{J} Si vous contrôlez au moins deux Plantes, je gagne 2 boosts[]. (Les cartes en Réserve ne sont pas contrôlées. Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_COREKS_B_MU_10_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_10/JPG/fr_FR/ce2e1c8b75501fb130d2c741240a42a8.jpg
BTG-106-R-FR,"Yong-Su, Tisserand Verdoyant",Muna,Rare,Personnage,#2#,#2#,#2#,#2#,#2#,,,"{J} Si vous contrôlez au moins deux Plantes, je gagne 2 boosts[]. (Les cartes en Réserve ne sont pas contrôlées. Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.)",,ALT_CORE_B_MU_10_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_10/JPG/fr_FR/3e9fdfb612b849c3f145796aeb0e10f3.jpg
BTG-106-F-FR,"Yong-Su, Tisserand Verdoyant",Lyra,Rare,Personnage,3,3,3,3,3,,,"{J} #Si vous avez au moins trois statistiques de base de 0 parmi les Personnages que vous contrôlez,# je gagne 2 boosts.",,ALT_COREKS_B_MU_10_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_10/JPG/fr_FR/a97f54caffd6949ab39261e888fee9fd.jpg
BTG-106-F-FR,"Yong-Su, Tisserand Verdoyant",Lyra,Rare,Personnage,3,3,3,3,3,,,"{J} #Si vous avez au moins trois statistiques de base de 0 parmi les Personnages que vous contrôlez,# je gagne 2 boosts.",,ALT_CORE_B_MU_10_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_10/JPG/fr_FR/98abdc2d7e6a8d75368da562050ad4dc.jpg
BTG-107-C-FR,Parvati,Muna,Commun,Personnage,4,2,3,0,3,,,"{H} Un Personnage ciblé gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",,ALT_COREKS_B_MU_18_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_18/JPG/fr_FR/3193654ee592d3f663d0c7000ce547e3.jpg
BTG-107-C-FR,Parvati,Muna,Commun,Personnage,4,2,3,0,3,,,"{H} Un Personnage ciblé gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",,ALT_CORE_B_MU_18_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_18/JPG/fr_FR/585170f97370f28ff869188fcadcd33e.jpg
BTG-107-R-FR,Parvati,Muna,Rare,Personnage,4,#3#,3,0,3,,,"#{J}# Un Personnage ciblé gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",,ALT_CORE_B_MU_18_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_18/JPG/fr_FR/ff10f292259839f8762187c78e86809c.jpg
BTG-107-R-FR,Parvati,Muna,Rare,Personnage,4,#3#,3,0,3,,,"#{J}# Un Personnage ciblé gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",,ALT_COREKS_B_MU_18_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_18/JPG/fr_FR/89882428126d870d98e0ff1ae3db0e01.jpg
BTG-107-F-FR,Parvati,Bravos,Rare,Personnage,4,#3#,3,0,3,,,"#{J}# Un Personnage ciblé gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",,ALT_COREKS_B_MU_18_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_18/JPG/fr_FR/f621fd267c90cd31effefda94623a744.jpg
BTG-107-F-FR,Parvati,Bravos,Rare,Personnage,4,#3#,3,0,3,,,"#{J}# Un Personnage ciblé gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",,ALT_CORE_B_MU_18_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_18/JPG/fr_FR/e1120cd67dbbc78d157c5c5c43fc5e68.jpg
BTG-108-C-FR,Cernunnos,Muna,Commun,Personnage,4,3,4,4,4,,,,,ALT_CORE_B_MU_14_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_14/JPG/fr_FR/7e39bf9db699cfd9f84dc679b47bb0ea.jpg
BTG-108-C-FR,Cernunnos,Muna,Commun,Personnage,4,3,4,4,4,,,,,ALT_COREKS_B_MU_14_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_14/JPG/fr_FR/2cca6c20f70e180f053daa020f2b1da0.jpg
BTG-108-R-FR,Cernunnos,Muna,Rare,Personnage,#3#,3,4,4,4,,,,,ALT_CORE_B_MU_14_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_14/JPG/fr_FR/3fad2031de5b50ae0cb175ed4f7aa2ef.jpg
BTG-108-R-FR,Cernunnos,Muna,Rare,Personnage,#3#,3,4,4,4,,,,,ALT_COREKS_B_MU_14_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_14/JPG/fr_FR/000b9ac1016b38dfa02dcf496eb6afc0.jpg
BTG-108-F-FR,Cernunnos,Lyra,Rare,Personnage,#3#,3,4,4,4,,,,,ALT_COREKS_B_MU_14_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_14/JPG/fr_FR/d9bcc5bda06e0ad82b2d7f91fcdb221b.jpg
BTG-108-F-FR,Cernunnos,Lyra,Rare,Personnage,#3#,3,4,4,4,,,,,ALT_CORE_B_MU_14_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_14/JPG/fr_FR/a7bc67733cd1a9bcc001198fa3e16739.jpg
BTG-109-C-FR,Aja,Muna,Commun,Personnage,4,4,4,5,4,,,{H} Chaque joueur met la carte du dessus de son deck dans sa zone de Mana (en tant qu'Orbe de Mana épuisé).,,ALT_CORE_B_MU_17_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_17/JPG/fr_FR/a7a2f8df8b466122c5af01c9cfeb01d8.jpg
BTG-109-C-FR,Aja,Muna,Commun,Personnage,4,4,4,5,4,,,{H} Chaque joueur met la carte du dessus de son deck dans sa zone de Mana (en tant qu'Orbe de Mana épuisé).,,ALT_COREKS_B_MU_17_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_17/JPG/fr_FR/98d4c7f3a298e24070249509ae0733bb.jpg
BTG-109-R-FR,Aja,Muna,Rare,Personnage,4,4,4,5,4,,,#{J}# Chaque joueur met la carte du dessus de son deck dans sa zone de Mana (en tant qu'Orbe de Mana épuisé).,#{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]].# (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_MU_17_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_17/JPG/fr_FR/6c6de931be73988c2d2225cb04c3a200.jpg
BTG-109-R-FR,Aja,Muna,Rare,Personnage,4,4,4,5,4,,,#{J}# Chaque joueur met la carte du dessus de son deck dans sa zone de Mana (en tant qu'Orbe de Mana épuisé).,#{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]].# (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_MU_17_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_17/JPG/fr_FR/4ba32ba5af9edfae943ed6d276287847.jpg
BTG-109-F-FR,Aja,Bravos,Rare,Personnage,4,4,4,5,4,,,{H} Chaque joueur met la carte du dessus de son deck dans sa zone de Mana (en tant qu'Orbe de Mana épuisé).,,ALT_CORE_B_MU_17_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_17/JPG/fr_FR/7eab58265b8f3cdaf1a9e8d3526a8825.jpg
BTG-109-F-FR,Aja,Bravos,Rare,Personnage,4,4,4,5,4,,,{H} Chaque joueur met la carte du dessus de son deck dans sa zone de Mana (en tant qu'Orbe de Mana épuisé).,,ALT_COREKS_B_MU_17_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_17/JPG/fr_FR/c39533366d1db1b89d7a8a320e8bbda6.jpg
BTG-110-C-FR,Vertéchine,Muna,Commun,Personnage,4,4,5,5,6,,,J'ai [Défenseur] sauf si vous contrôlez au moins deux autres Plantes. (Mon Expédition ne peut pas avancer au Crépuscule.),,ALT_CORE_B_MU_19_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_19/JPG/fr_FR/251af049cb9d5a5a7241ba74957d716e.jpg
BTG-110-C-FR,Vertéchine,Muna,Commun,Personnage,4,4,5,5,6,,,J'ai [Défenseur] sauf si vous contrôlez au moins deux autres Plantes. (Mon Expédition ne peut pas avancer au Crépuscule.),,ALT_COREKS_B_MU_19_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_19/JPG/fr_FR/fc3ad29259bf4c4a5970185664cd39d9.jpg
