collectorNumber,name_fr,faction,rarity,type,handCost,reserveCost,forestPower,mountainPower,waterPower,abilities_fr,supportAbility_fr,id,imagePath,inMyCollection,Kickstarter,to_give,to_get
BTG-110-R-FR,Vertéchine,Muna,Rare,Personnage,#3#,#3#,#4#,#4#,#5#,J'ai [Défenseur] sauf si vous contrôlez au moins deux autres Plantes. (Mon Expédition ne peut pas avancer au Crépuscule.),nan,ALT_CORE_B_MU_19_R1 / ALT_COREKS_B_MU_19_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_19/JPG/fr_FR/2a94f3e1f4fe4eb8a5abac5227d5a98e.jpg,0.0,0.0,0.0,0.0
BTG-111-C-FR,Pignon Pugnace,Muna,Commun,Personnage,5,5,3,3,3,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)",nan,ALT_CORE_B_MU_20_C / ALT_COREKS_B_MU_20_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_20/JPG/fr_FR/2944f873d6499eea1e1c446fe37def58.jpg,1.0,0.0,0.0,2.0
BTG-111-F-FR,Pignon Pugnace,Lyra,Rare,Personnage,#4#,#4#,3,3,3,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)",nan,ALT_COREKS_B_MU_20_R2 / ALT_CORE_B_MU_20_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_20/JPG/fr_FR/90af6e5a052a183ac57b4a0076bf9ded.jpg,0.0,0.0,0.0,0.0
BTG-111-R-FR,Pignon Pugnace,Muna,Rare,Personnage,#4#,#4#,3,3,3,"{J} Je gagne [[Ancré]]. (Au Repos, je ne vais pas en Réserve et je perds Ancré.)",nan,ALT_CORE_B_MU_20_R1 / ALT_COREKS_B_MU_20_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_20/JPG/fr_FR/10136ba28ed8c661a4a4b297b8641504.jpg,1.0,0.0,0.0,2.0
BTG-112-C-FR,Fils d'Yggdrasil,Muna,Commun,Personnage,6,6,6,3,3,[Gigantesque]. (Je suis considéré présent dans chacune de vos Expéditions.),nan,ALT_CORE_B_MU_21_C / ALT_COREKS_B_MU_21_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_21/JPG/fr_FR/1fedd939bb6d1ba8365157dd0627f2da.jpg,3.0,1.0,0.0,0.0
BTG-112-F-FR,Fils d'Yggdrasil,Bravos,Rare,Personnage,6,6,6,3,3,[Gigantesque]. (Je suis considéré présent dans chacune de vos Expéditions.),nan,ALT_CORE_B_MU_21_R2 / ALT_COREKS_B_MU_21_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_21/JPG/fr_FR/7b902eadaf30bc2441ecffb72555db09.jpg,0.0,0.0,0.0,0.0
BTG-112-R-FR,Fils d'Yggdrasil,Muna,Rare,Personnage,6,6,6,3,3,[Gigantesque]. (Je suis considéré présent dans chacune de vos Expéditions.)  #[Coriace 1].# (Les Sorts et capacités d'un adversaire qui me ciblent coûtent {1} de plus.),#{D} : Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]].# (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_MU_21_R1 / ALT_COREKS_B_MU_21_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_21/JPG/fr_FR/beaeddc0aaa07c54fbf64aafe1774a0b.jpg,1.0,0.0,0.0,2.0
BTG-113-C-FR,Hydracaena,Muna,Commun,Personnage,7,7,0,0,0,"[Éternel]. (Au Repos, je ne vais pas en Réserve.)  {J} Je gagne 4 boosts.  À Midi — Je gagne 4 boosts.",nan,ALT_CORE_B_MU_22_C / ALT_COREKS_B_MU_22_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_22/JPG/fr_FR/b18bad697fc0d018ea1361534d5c7470.jpg,1.0,0.0,0.0,2.0
BTG-113-F-FR,Hydracaena,Lyra,Rare,Personnage,7,7,0,0,0,"[Éternel]. (Au Repos, je ne vais pas en Réserve.)  {J} Je gagne 4 boosts.  À Midi — Je gagne 4 boosts.",nan,ALT_COREKS_B_MU_22_R2 / ALT_CORE_B_MU_22_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_22/JPG/fr_FR/a0c80a8821b8646c7997a95e03a9b111.jpg,0.0,0.0,0.0,0.0
BTG-113-R-FR,Hydracaena,Muna,Rare,Personnage,7,7,0,0,0,"[Éternel]. (Au Repos, je ne vais pas en Réserve.)  #[Coriace X], X étant le nombre de Plantes que vous contrôlez.# (Les Sorts et capacités d'un adversaire qui me ciblent coûtent {X} de plus.)  {J} Je gagne 4 boosts.  À Midi — Je gagne 4 boosts.",nan,ALT_CORE_B_MU_22_R1 / ALT_COREKS_B_MU_22_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_22/JPG/fr_FR/932e6d4f491c30fcc926694007864fb2.jpg,0.0,0.0,0.0,0.0
BTG-114-C-FR,Récolter,Muna,Commun,Sort,1,2,nan,nan,nan,[Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),nan,ALT_COREKS_B_MU_29_C / ALT_CORE_B_MU_29_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_29/JPG/fr_FR/f6c7bede2ccc82c8fa12973c19a32c2d.jpg,1.0,0.0,0.0,2.0
BTG-114-F-FR,Récolter,Axiom,Rare,Sort,1,2,nan,nan,nan,[Ravitaillez]. (Mettez la première carte de votre deck en Réserve.),nan,ALT_COREKS_B_MU_29_R2 / ALT_CORE_B_MU_29_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_29/JPG/fr_FR/faaa5421111481e924285efc03e800a9.jpg,0.0,0.0,0.0,0.0
BTG-114-R-FR,Récolter,Muna,Rare,Sort,#2#,2,nan,nan,nan,"[Ravitaillez], #puis [Ravitaillez] à nouveau#. (Mettez la première carte de votre deck en Réserve.)",nan,ALT_COREKS_B_MU_29_R1 / ALT_CORE_B_MU_29_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_29/JPG/fr_FR/cd79d68360de50404605fb0c33a783a1.jpg,1.0,0.0,0.0,2.0
BTG-115-C-FR,Sommeil Réparateur,Muna,Commun,Sort,1,3,nan,nan,nan,"Un Personnage ciblé gagne [[Endormi]]. (Au Crépuscule, ignorez ses statistiques. Au Repos, il ne va pas en Réserve et il perd Endormi.)",nan,ALT_CORE_B_MU_28_C / ALT_COREKS_B_MU_28_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_28/JPG/fr_FR/e7aa726fc8db46b300a689734b3b8713.jpg,2.0,0.0,0.0,1.0
BTG-115-F-FR,Sommeil Réparateur,Yzmir,Rare,Sort,1,3,nan,nan,nan,"Un Personnage ciblé gagne [[Endormi]]. (Au Crépuscule, ignorez ses statistiques. Au Repos, il ne va pas en Réserve et il perd Endormi.)",nan,ALT_CORE_B_MU_28_R2 / ALT_COREKS_B_MU_28_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_28/JPG/fr_FR/cc75af1d0f481ef49e11b730e1619ff4.jpg,1.0,0.0,0.0,2.0
BTG-115-R-FR,Sommeil Réparateur,Muna,Rare,Sort,1,3,nan,nan,nan,"Un Personnage ciblé gagne [[Endormi]]. #Vous pouvez lui faire gagner 2 boosts.# (Au Crépuscule, ignorez ses statistiques. Au Repos, il ne va pas en Réserve et il perd Endormi.)",nan,ALT_COREKS_B_MU_28_R1 / ALT_CORE_B_MU_28_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_28/JPG/fr_FR/6394f2ab29d08d9e873fd8ed1300ac84.jpg,1.0,0.0,0.0,2.0
BTG-116-C-FR,Abreuver,Muna,Commun,Sort,2,1,nan,nan,nan,Jusqu'à deux Personnages ciblés gagnent chacun 1 boost[]. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),nan,ALT_CORE_B_MU_27_C / ALT_COREKS_B_MU_27_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_27/JPG/fr_FR/92a2ef41e6ba00df8a1b69b397cb227f.jpg,0.0,0.0,0.0,0.0
BTG-116-F-FR,Abreuver,Ordis,Rare,Sort,2,1,nan,nan,nan,Jusqu'à deux Personnages ciblés gagnent chacun 1 boost.,nan,ALT_COREKS_B_MU_27_R2 / ALT_CORE_B_MU_27_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_27/JPG/fr_FR/9ac4fcdc8ce646c1cb4654946f5d6be0.jpg,0.0,0.0,0.0,0.0
BTG-116-R-FR,Abreuver,Muna,Rare,Sort,#3#,#2#,nan,nan,nan,Jusqu'à deux Personnages ciblés gagnent chacun #2 boosts[]#. (Un boost est un compteur +1/+1/+1. Retirez-le lorsqu'il quitte la zone d'Expédition.),nan,ALT_CORE_B_MU_27_R1 / ALT_COREKS_B_MU_27_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_27/JPG/fr_FR/28752b203c4c0067e3dd1b0d3a6879ec.jpg,2.0,0.0,0.0,1.0
BTG-117-C-FR,Entraînement à la Méditation,Muna,Commun,Sort,2,3,nan,nan,nan,"Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",nan,ALT_COREKS_B_MU_25_C / ALT_CORE_B_MU_25_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_25/JPG/fr_FR/a1af0970e68c44cc540045fda678f1fe.jpg,1.0,0.0,0.0,2.0
BTG-117-F-FR,Entraînement à la Méditation,Yzmir,Rare,Sort,2,3,nan,nan,nan,"Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",nan,ALT_CORE_B_MU_25_R2 / ALT_COREKS_B_MU_25_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_25/JPG/fr_FR/14a2b438eaefd3192764ca96b296adac.jpg,1.0,0.0,0.0,2.0
BTG-117-R-FR,Entraînement à la Méditation,Muna,Rare,Sort,2,#2#,nan,nan,nan,"Un Personnage ciblé de Coût de Main {3} ou moins gagne [[Ancré]]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)",#{D} : Le prochain Personnage que vous jouez ce tour gagne 1 boost.# (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_MU_25_R1 / ALT_CORE_B_MU_25_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_25/JPG/fr_FR/bccc7f88038efed2590340b93c8b8adf.jpg,0.0,0.0,0.0,0.0
BTG-118-C-FR,Moisson de Mana,Muna,Commun,Sort,3,3,nan,nan,nan,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Mettez un Personnage ou Permanent ciblé dans la zone de Mana de son Propriétaire (en tant qu'Orbe de Mana épuisé).,nan,ALT_CORE_B_MU_26_C / ALT_COREKS_B_MU_26_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_26/JPG/fr_FR/6ac7639cf24ae34591ab586ae4aa94b8.jpg,4.0,0.0,1.0,0.0
BTG-118-F-FR,Moisson de Mana,Bravos,Rare,Sort,3,3,nan,nan,nan,[[Fugace]]. (Envoyez-moi à la Défausse plutôt qu'en Réserve après résolution de mon effet.)  Mettez un Personnage ou Permanent ciblé dans la zone de Mana de son Propriétaire (en tant qu'Orbe de Mana épuisé).,nan,ALT_COREKS_B_MU_26_R2 / ALT_CORE_B_MU_26_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_26/JPG/fr_FR/7e4102782a46d4654968fa84d7ef50e4.jpg,0.0,0.0,0.0,0.0
BTG-118-R-FR,Moisson de Mana,Muna,Rare,Sort,3,3,nan,nan,nan,Mettez un Personnage ou Permanent ciblé dans la zone de Mana de son Propriétaire (en tant qu'Orbe de Mana épuisé).,nan,ALT_CORE_B_MU_26_R1 / ALT_COREKS_B_MU_26_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_26/JPG/fr_FR/2c03254461bf54c014da38ae7139081b.jpg,1.0,0.0,0.0,2.0
BTG-119-C-FR,Prairie Prolifique,Muna,Commun,Permanent,2,2,nan,nan,nan,{T} : La prochaine Plante que vous jouez ce tour coûte {1} de moins.,nan,ALT_COREKS_B_MU_24_C / ALT_CORE_B_MU_24_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_24/JPG/fr_FR/c003dbf68b31be32ee923cc2ac24726b.jpg,1.0,0.0,0.0,2.0
BTG-119-F-FR,Prairie Prolifique,Ordis,Rare,Permanent,2,2,nan,nan,nan,{T} Le prochain #Bureaucrate# que vous jouez ce tour coûte {1} de moins.,nan,ALT_COREKS_B_MU_24_R2 / ALT_CORE_B_MU_24_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_24/JPG/fr_FR/337526485ba1a2f195d4b562257f273b.jpg,0.0,0.0,0.0,0.0
BTG-119-R-FR,Prairie Prolifique,Muna,Rare,Permanent,2,2,nan,nan,nan,#{J} Vous pouvez payer {1} pour [Ravitailler].# (Mettez la première carte de votre deck en Réserve.)  {T} : La prochaine Plante que vous jouez ce tour coûte {1} de moins.,nan,ALT_COREKS_B_MU_24_R1 / ALT_CORE_B_MU_24_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_24/JPG/fr_FR/6e5badc0628e15cd20ad3097c9929b84.jpg,0.0,0.0,0.0,0.0
BTG-120-C-FR,"Le Fuseau, Bastion Muna",Muna,Commun,Permanent,3,3,nan,nan,nan,Les Personnages que vous contrôlez ont [Coriace 2]. (Les Sorts et capacités d'un adversaire qui me ciblent coûtent {2} de plus.),nan,ALT_CORE_B_MU_30_C / ALT_COREKS_B_MU_30_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_30/JPG/fr_FR/b6e837747d4c23980045ba5f843cdba3.jpg,2.0,1.0,0.0,1.0
BTG-120-F-FR,"Le Fuseau, Bastion Muna",Bravos,Rare,Permanent,3,3,nan,nan,nan,Les Personnages que vous contrôlez ont [Coriace 2]. (Les cartes en Réserve ne sont pas contrôlées. Les Sorts et capacités d'un adversaire qui me ciblent coûtent {2} de plus.),nan,ALT_COREKS_B_MU_30_R2 / ALT_CORE_B_MU_30_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_MU_30/JPG/fr_FR/97f966b36b5d342fc0b8818aa2e4f524.jpg,0.0,0.0,0.0,0.0
BTG-120-R-FR,"Le Fuseau, Bastion Muna",Muna,Rare,Permanent,3,3,nan,nan,nan,Les Personnages que vous contrôlez ont [Coriace 2]. (Les Sorts et capacités d'un adversaire qui me ciblent coûtent {2} de plus.)  #À Midi — Un Personnage ciblé que vous contrôlez gagne 1 boost.#,nan,ALT_CORE_B_MU_30_R1 / ALT_COREKS_B_MU_30_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_MU_30/JPG/fr_FR/6c88d376a0abcc872b18ede60759a400.jpg,0.0,0.0,0.0,0.0
BTG-121-H-FR,Sigismar & Wingspan,Ordis,Commun,Héros,0,0,nan,nan,nan,À Midi — Créez un jeton Soldat [1/1/1 Recrue Ordis] dans votre Expédition Héros.,nan,ALT_COREKS_B_OR_01_C / ALT_CORE_B_OR_01_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_OR_01/JPG/fr_FR/ab63f4a6e5448bb78d07a358c8324a4d.jpg,3.0,0.0,2.0,0.0
BTG-122-H-FR,Gulrang & Tocsin,Ordis,Commun,Héros,0,0,nan,nan,nan,"Lorsque vous créez un Personnage jeton — Il gagne 1 boost.  Si vous avez moins de huit Orbes de Mana, les jetons [[Boostés]] que vous contrôlez sont [Défenseurs]. (Leurs Expéditions ne peuvent pas avancer au Crépuscule.)",nan,ALT_COREKS_B_OR_03_C / ALT_CORE_B_OR_03_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_OR_03/JPG/fr_FR/65e05de4424d879e59af1a35b9043641.jpg,1.0,0.0,0.0,0.0
BTG-123-H-FR,Waru & Mack,Ordis,Commun,Héros,0,0,nan,nan,nan,"À Midi — Si vous contrôlez au moins un Bureaucrate, créez un jeton Soldat [1/1/1 Recrue Ordis] dans une Expédition ciblée.  Lorsque vous jouez un Bureaucrate — Vous pouvez lui faire gagner [[Endormi]]. (Au Crépuscule, ignorez ses statistiques. Au Repos, il ne va pas en Réserve et il perd Endormi.)",nan,ALT_CORE_B_OR_02_C / ALT_COREKS_B_OR_02_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_OR_02/JPG/fr_FR/ac31b53f7b681c3593a6139860af75f5.jpg,1.0,0.0,0.0,0.0
BTG-124-C-FR,Troupière Ordis,Ordis,Commun,Personnage,1,1,1,1,1,nan,nan,ALT_CORE_B_OR_05_C / ALT_COREKS_B_OR_05_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_OR_05/JPG/fr_FR/18e311312a42582eb3012a5bcae07189.jpg,4.0,0.0,1.0,0.0
BTG-124-F-FR,Troupière Ordis,Yzmir,Rare,Personnage,1,1,1,1,1,nan,nan,ALT_COREKS_B_OR_05_R2 / ALT_CORE_B_OR_05_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_OR_05/JPG/fr_FR/b39deb042d00e2ce687c7b16b68189df.jpg,1.0,0.0,0.0,2.0
BTG-124-R-FR,Troupière Ordis,Ordis,Rare,Personnage,1,1,1,#2#,#2#,nan,nan,ALT_CORE_B_OR_05_R1 / ALT_COREKS_B_OR_05_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_OR_05/JPG/fr_FR/78b2f53a9f8f82646ea99d5fb4b36323.jpg,1.0,0.0,0.0,2.0
BTG-125-C-FR,Héraut de Papier,Ordis,Commun,Personnage,1,1,0,0,1,nan,{D} : Créez un jeton Soldat [1/1/1 Recrue Ordis] dans une Expédition ciblée. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_OR_04_C / ALT_COREKS_B_OR_04_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_OR_04/JPG/fr_FR/e8d0f99068ef1522f9067a9c181e292c.jpg,0.0,0.0,0.0,0.0
BTG-125-F-FR,Héraut de Papier,Lyra,Rare,Personnage,1,1,0,#1#,1,nan,{D} : Créez un jeton Soldat [1/1/1 Recrue Ordis] dans une Expédition ciblée. (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_OR_04_R2 / ALT_COREKS_B_OR_04_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_OR_04/JPG/fr_FR/bc75c1cd5c9361431e9427e27e0e7e05.jpg,0.0,0.0,0.0,0.0
BTG-125-R-FR,Héraut de Papier,Ordis,Rare,Personnage,1,1,0,#1#,#2#,nan,{D} : Créez un jeton Soldat [1/1/1 Recrue Ordis] dans une Expédition ciblée. (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_OR_04_R1 / ALT_CORE_B_OR_04_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_OR_04/JPG/fr_FR/c05479d09c193fbdd89c0a8e752e7564.jpg,0.0,0.0,0.0,0.0
BTG-126-C-FR,Archiviste du Monolithe,Ordis,Commun,Personnage,2,2,3,3,3,[Défenseur]. (Mon Expédition ne peut pas avancer au Crépuscule.),nan,ALT_CORE_B_OR_10_C / ALT_COREKS_B_OR_10_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_OR_10/JPG/fr_FR/3c7514cc71404a847dbdfe7bb963081d.jpg,2.0,0.0,0.0,1.0
BTG-126-F-FR,Archiviste du Monolithe,Yzmir,Rare,Personnage,2,2,3,3,3,[Défenseur]. (Mon Expédition ne peut pas avancer au Crépuscule.),nan,ALT_COREKS_B_OR_10_R2 / ALT_CORE_B_OR_10_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_OR_10/JPG/fr_FR/7af8009d4efd2bdceae2ddcdb5b0f377.jpg,1.0,0.0,0.0,2.0
BTG-126-R-FR,Archiviste du Monolithe,Ordis,Rare,Personnage,2,2,3,3,3,#Je suis [Défenseur] sauf si vous contrôlez au moins deux autres Bureaucrates#. (Mon Expédition ne peut pas avancer au Crépuscule.),nan,ALT_COREKS_B_OR_10_R1 / ALT_CORE_B_OR_10_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_OR_10/JPG/fr_FR/a195f1bb3898321a9daf732167821e23.jpg,0.0,0.0,0.0,0.0
BTG-127-C-FR,Légat du Monolithe,Ordis,Commun,Personnage,2,2,2,1,2,Lorsque mon Expédition n'avance pas pendant le Crépuscule — [Sabotez] après le Repos. (Défaussez jusqu'à une carte d'une Réserve.),nan,ALT_COREKS_B_OR_08_C / ALT_CORE_B_OR_08_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_OR_08/JPG/fr_FR/409a204909a3a299e307b668896adf62.jpg,2.0,0.0,0.0,1.0
BTG-127-F-FR,Légat du Monolithe,Yzmir,Rare,Personnage,2,2,2,1,2,Lorsque mon Expédition n'avance pas pendant le Crépuscule — [Sabotez] après le Repos. (Défaussez jusqu'à une carte d'une Réserve.),nan,ALT_CORE_B_OR_08_R2 / ALT_COREKS_B_OR_08_R2,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_OR_08/JPG/fr_FR/a9e8e2522a24fc833a25accaf2b29a4e.jpg,3.0,0.0,0.0,0.0
BTG-127-R-FR,Légat du Monolithe,Ordis,Rare,Personnage,2,2,2,#2#,2,Lorsque mon Expédition n'avance pas pendant le Crépuscule — [Sabotez] après le Repos. (Défaussez jusqu'à une carte d'une Réserve.),#{D} : Créez un jeton Soldat [1/1/1 Recrue Ordis] dans une Expédition ciblée.# (Défaussez-moi de la Réserve pour ça.),ALT_CORE_B_OR_08_R1 / ALT_COREKS_B_OR_08_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_OR_08/JPG/fr_FR/e356093b49b9df086bf073d985ebf9e5.jpg,0.0,0.0,0.0,0.0
BTG-128-C-FR,Scribe Runique du Monolithe,Ordis,Commun,Personnage,2,2,2,2,2,nan,nan,ALT_CORE_B_OR_07_C / ALT_COREKS_B_OR_07_C,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_OR_07/JPG/fr_FR/53a2e4c9c0521f5f573a31eeafbb6e10.jpg,3.0,0.0,0.0,0.0
BTG-128-F-FR,Scribe Runique du Monolithe,Axiom,Rare,Personnage,2,2,#1#,2,2,"#{H} Si vous contrôlez un jeton, [Ravitaillez].# (Mettez la première carte de votre deck en Réserve.)",nan,ALT_COREKS_B_OR_07_R2 / ALT_CORE_B_OR_07_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_OR_07/JPG/fr_FR/42747cf0dd3f052e3438f5cc5a9efa12.jpg,0.0,0.0,0.0,0.0
BTG-128-R-FR,Scribe Runique du Monolithe,Ordis,Rare,Personnage,2,2,#1#,2,2,"#{H} Si vous contrôlez un jeton, [Ravitaillez].# (Mettez la première carte de votre deck en Réserve.)",nan,ALT_COREKS_B_OR_07_R1 / ALT_CORE_B_OR_07_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_OR_07/JPG/fr_FR/3035ed88f1882a469b85d880f9706299.jpg,2.0,0.0,0.0,1.0
BTG-129-C-FR,Cadets Ordis,Ordis,Commun,Personnage,2,2,1,1,0,{J} Créez un jeton Soldat [1/1/1 Recrue Ordis] dans mon Expédition.,nan,ALT_CORE_B_OR_06_C / ALT_COREKS_B_OR_06_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_OR_06/JPG/fr_FR/59cd47e579038c5456faf4ecde283d01.jpg,4.0,0.0,1.0,0.0
BTG-129-F-FR,Cadets Ordis,Yzmir,Rare,Personnage,2,2,1,1,0,{J} Créez un jeton Soldat [1/1/1 Recrue Ordis] dans mon Expédition.,#{D} : Le prochain Sort que vous jouez ce tour coûte {1} de moins.# (Défaussez-moi de la Réserve pour ça.),ALT_COREKS_B_OR_06_R2 / ALT_CORE_B_OR_06_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_OR_06/JPG/fr_FR/8b4268c6e8f827e5d01da53dab83c98c.jpg,1.0,0.0,0.0,2.0
BTG-129-R-FR,Cadets Ordis,Ordis,Rare,Personnage,2,2,1,1,#1#,{J} Créez un jeton Soldat [1/1/1 Recrue Ordis] dans #votre autre Expédition#.,nan,ALT_CORE_B_OR_06_R1 / ALT_COREKS_B_OR_06_R1,https://altered-prod-eu.s3.amazonaws.com/Art/COREKS/CARDS/ALT_CORE_B_OR_06/JPG/fr_FR/15c8f4fa5c8b23a53fb54d4e10d1207e.jpg,0.0,0.0,0.0,0.0
BTG-130-C-FR,Ozma,Ordis,Commun,Personnage,2,2,1,2,1,"{J} Si vous contrôlez au moins trois autres Personnages, piochez une carte. (Les cartes en Réserve ne sont pas contrôlées.)",nan,ALT_CORE_B_OR_11_C / ALT_COREKS_B_OR_11_C,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_OR_11/JPG/fr_FR/b36fa5d09768d2d37f4001d4a044bf22.jpg,2.0,0.0,0.0,1.0
BTG-130-F-FR,Ozma,Bravos,Rare,Personnage,2,2,#2#,2,#2#,"{J} Si vous contrôlez #au moins deux autres Personnages [[Boostés]]#, piochez une carte.",nan,ALT_CORE_B_OR_11_R2 / ALT_COREKS_B_OR_11_R2,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_OR_11/JPG/fr_FR/dc164767b346a74af7904ec591641160.jpg,0.0,0.0,0.0,0.0
BTG-130-R-FR,Ozma,Ordis,Rare,Personnage,2,2,#2#,2,#2#,"{J} Si vous contrôlez au moins trois autres Personnages, piochez une carte. (Les cartes en Réserve ne sont pas contrôlées.)",nan,ALT_CORE_B_OR_11_R1 / ALT_COREKS_B_OR_11_R1,https://altered-prod-eu.s3.amazonaws.com/Art/CORE/CARDS/ALT_CORE_B_OR_11/JPG/fr_FR/007d4705a0519673edd162365c6eb1b5.jpg,0.0,0.0,0.0,0.0
